Project,Category,File,Path,type,wordcount,topic,tutorial,pageNumber,language
Foundations,Docs-Tutorials,setting-up-a-new-chart-030-tutorial-step-verify-the-layers.json,Projects/Foundations/Schemas/Docs-Tutorials/S/Setting/Setting-Up-a-New-Chart/setting-up-a-new-chart-030-tutorial-step-verify-the-layers.json,Tutorial Step - Verify the Layers,66,none,Setting Up a New Chart,30,ES RU DE TR 
Foundations,Docs-Tutorials,setting-up-a-new-chart-013-tutorial-step-keep-it-in-one-place.json,Projects/Foundations/Schemas/Docs-Tutorials/S/Setting/Setting-Up-a-New-Chart/setting-up-a-new-chart-013-tutorial-step-keep-it-in-one-place.json,Tutorial Step - Keep It in One Place,76,none,Setting Up a New Chart,13,ES RU DE TR 
Foundations,Docs-Tutorials,trading-bot-layers-018-tutorial-step-the-beauty-of-the-triangle.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-018-tutorial-step-the-beauty-of-the-triangle.json,Tutorial Step - The Beauty of the Triangle,91,none,Trading Bot Layers,18,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-024-tutorial-step-episode-x.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-024-tutorial-step-episode-x.json,Tutorial Step - Episode X,81,none,Trading Bot Layers,24,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-013-tutorial-step-et-voilà.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-013-tutorial-step-et-voilà.json,Tutorial Step - Et Voilà!,96,none,Trading Bot Layers,13,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-025-tutorial-step-understanding-objects-data.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-025-tutorial-step-understanding-objects-data.json,Tutorial Step - Understanding Objects Data,86,none,Trading Bot Layers,25,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-009-tutorial-topic-trading-engine-layers.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-009-tutorial-topic-trading-engine-layers.json,Tutorial Topic - Trading Engine Layers,106,none,Trading Bot Layers,9,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-010-tutorial-step-1-2-3-counting.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-010-tutorial-step-1-2-3-counting.json,"Tutorial Step - 1, 2, 3, Counting!",73,none,Trading Bot Layers,10,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-016-tutorial-step-making-sense-of-objects.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-016-tutorial-step-making-sense-of-objects.json,Tutorial Step - Making Sense of Objects,86,none,Trading Bot Layers,16,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-012-tutorial-step-how-about-the-rest.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-012-tutorial-step-how-about-the-rest.json,Tutorial Step - How About the Rest?,77,none,Trading Bot Layers,12,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-032-tutorial-step-quick-refresher-on-stages.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-032-tutorial-step-quick-refresher-on-stages.json,Tutorial Step - Quick Refresher on Stages!,86,none,Trading Bot Layers,32,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-019-tutorial-step-why-3-position-layers.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-019-tutorial-step-why-3-position-layers.json,Tutorial Step - Why 3 Position Layers?,77,none,Trading Bot Layers,19,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-017-tutorial-step-what-about-the-position.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-017-tutorial-step-what-about-the-position.json,Tutorial Step - What About the Position?,83,none,Trading Bot Layers,17,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-031-tutorial-step-trading-bot-layers-trading-system-highlights.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-031-tutorial-step-trading-bot-layers-trading-system-highlights.json,Tutorial Step - Trading Bot Layers Trading System Highlights,11,none,Trading Bot Layers,31,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-007-tutorial-step-are-we-up-to-date..json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-007-tutorial-step-are-we-up-to-date..json,Tutorial Step - Are We Up to Date.....?,81,none,Trading Bot Layers,7,DE TR 
Foundations,Docs-Tutorials,trading-bot-layers-006-tutorial-step-lets-mine-some-data..json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-006-tutorial-step-lets-mine-some-data..json,Tutorial Step - Let's Mine Some Data.....!,57,none,Trading Bot Layers,6,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-005-tutorial-step-ready-to-mine..json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-005-tutorial-step-ready-to-mine..json,Tutorial Step - Ready to Mine.....?,86,none,Trading Bot Layers,5,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-030-tutorial-step-trading-system-highlights.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-030-tutorial-step-trading-system-highlights.json,Tutorial Step - Trading System Highlights!,82,none,Trading Bot Layers,30,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-014-tutorial-step-compartmentalize-it.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-014-tutorial-step-compartmentalize-it.json,Tutorial Step - Compartmentalize It!,111,none,Trading Bot Layers,14,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-004-tutorial-step-freeze-dont-move.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-004-tutorial-step-freeze-dont-move.json,Tutorial Step - Freeze! Don't Move!,129,none,Trading Bot Layers,4,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-033-tutorial-step-trading-system-values.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-033-tutorial-step-trading-system-values.json,Tutorial Step - Trading System Values!,68,none,Trading Bot Layers,33,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-027-tutorial-step-bring-me-back-to-earth.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-027-tutorial-step-bring-me-back-to-earth.json,Tutorial Step - Bring Me Back To Earth!,94,none,Trading Bot Layers,27,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-015-tutorial-step-elephant-what-elephant.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-015-tutorial-step-elephant-what-elephant.json,Tutorial Step - Elephant? What Elephant?,91,none,Trading Bot Layers,15,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-003-tutorial-step-load-a-fresh-workspace.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-003-tutorial-step-load-a-fresh-workspace.json,Tutorial Step - Load a Fresh Workspace!,95,none,Trading Bot Layers,3,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-008-tutorial-step-ready.-set.-go..json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-008-tutorial-step-ready.-set.-go..json,Tutorial Step - Ready. Set. Go.....!,81,none,Trading Bot Layers,8,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-034-tutorial-step-the-rest-of-the-crew.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-034-tutorial-step-the-rest-of-the-crew.json,Tutorial Step - The Rest of the Crew!,89,none,Trading Bot Layers,34,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-035-tutorial-step-time-to-go-out-and-play.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-035-tutorial-step-time-to-go-out-and-play.json,Tutorial Step - Time To Go Out and Play!,90,none,Trading Bot Layers,35,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-002-tutorial-trading-bot-layers.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-002-tutorial-trading-bot-layers.json,Tutorial - Trading Bot Layers,103,none,Trading Bot Layers,2,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-011-tutorial-step-trading-bot-layers-episode-counters-01.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-011-tutorial-step-trading-bot-layers-episode-counters-01.json,Tutorial Step - Trading Bot Layers Episode Counters 01,11,none,Trading Bot Layers,11,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-026-tutorial-step-daily-files-vs.-market-files.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-026-tutorial-step-daily-files-vs.-market-files.json,Tutorial Step - Daily Files vs. Market Files,103,none,Trading Bot Layers,26,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-022-tutorial-step-orders-in-order.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-022-tutorial-step-orders-in-order.json,Tutorial Step - Orders in Order,79,none,Trading Bot Layers,22,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-028-tutorial-topic-trading-system-layers.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-028-tutorial-topic-trading-system-layers.json,Tutorial Topic - Trading System Layers,81,none,Trading Bot Layers,28,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-023-tutorial-step-stages-time.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-023-tutorial-step-stages-time.json,Tutorial Step - Stages & Time,67,none,Trading Bot Layers,23,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-029-tutorial-step-trading-system-errors.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-029-tutorial-step-trading-system-errors.json,Tutorial Step - Trading System Errors!,108,none,Trading Bot Layers,29,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-020-tutorial-step-remember-flexibility.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-020-tutorial-step-remember-flexibility.json,Tutorial Step - Remember Flexibility!,79,none,Trading Bot Layers,20,DE RU TR 
Foundations,Docs-Tutorials,trading-bot-layers-001-trading-bot-layers-tutorial.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-001-trading-bot-layers-tutorial.json,Trading Bot Layers Tutorial,66,none,Trading Bot Layers,1,RU 
Foundations,Docs-Tutorials,trading-bot-layers-021-tutorial-step-phased-management.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Trading/Trading-Bot-Layers/trading-bot-layers-021-tutorial-step-phased-management.json,Tutorial Step - Phased Management,81,none,Trading Bot Layers,21,DE RU TR 
Foundations,Docs-Tutorials,testing-a-trading-idea-the-trigger-stage-003-tutorial-step-the-pipeline.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Testing/Testing-a-Trading-Idea-The-Trigger-Stage/testing-a-trading-idea-the-trigger-stage-003-tutorial-step-the-pipeline.json,Tutorial Step - The Pipeline,78,none,Testing a Trading Idea - The Trigger Stage,3,DE RU TR 
Foundations,Docs-Tutorials,testing-a-trading-idea-the-trigger-stage-036-tutorial-step-trading-systems-trigger-stage-test.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Testing/Testing-a-Trading-Idea-The-Trigger-Stage/testing-a-trading-idea-the-trigger-stage-036-tutorial-step-trading-systems-trigger-stage-test.json,Tutorial Step - Trading Systems Trigger Stage Test,11,none,Testing a Trading Idea - The Trigger Stage,36,DE RU TR 
Foundations,Docs-Tutorials,testing-a-trading-idea-the-trigger-stage-059-tutorial-step-a-close-below-the-bands.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Testing/Testing-a-Trading-Idea-The-Trigger-Stage/testing-a-trading-idea-the-trigger-stage-059-tutorial-step-a-close-below-the-bands.json,Tutorial Step - A Close Below the Bands?,89,none,Testing a Trading Idea - The Trigger Stage,59,DE TR RU 
Foundations,Docs-Tutorials,testing-a-trading-idea-the-trigger-stage-046-tutorial-step-trading-systems-tracking-errors.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Testing/Testing-a-Trading-Idea-The-Trigger-Stage/testing-a-trading-idea-the-trigger-stage-046-tutorial-step-trading-systems-tracking-errors.json,Tutorial Step - Trading Systems Tracking Errors,11,none,Testing a Trading Idea - The Trigger Stage,46,DE TR RU 
Foundations,Docs-Tutorials,testing-a-trading-idea-the-trigger-stage-032-tutorial-step-first-backtest..json,Projects/Foundations/Schemas/Docs-Tutorials/T/Testing/Testing-a-Trading-Idea-The-Trigger-Stage/testing-a-trading-idea-the-trigger-stage-032-tutorial-step-first-backtest..json,Tutorial Step - First Backtest...,104,none,Testing a Trading Idea - The Trigger Stage,32,DE RU TR 
Foundations,Docs-Tutorials,testing-a-trading-idea-the-trigger-stage-055-tutorial-step-what-am-i-missing.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Testing/Testing-a-Trading-Idea-The-Trigger-Stage/testing-a-trading-idea-the-trigger-stage-055-tutorial-step-what-am-i-missing.json,Tutorial Step - What Am I Missing?,87,none,Testing a Trading Idea - The Trigger Stage,55,DE TR RU 
Foundations,Docs-Tutorials,testing-a-trading-idea-the-trigger-stage-061-tutorial-step-lets-break-it-down.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Testing/Testing-a-Trading-Idea-The-Trigger-Stage/testing-a-trading-idea-the-trigger-stage-061-tutorial-step-lets-break-it-down.json,Tutorial Step - Let's Break It Down!,52,none,Testing a Trading Idea - The Trigger Stage,61,DE RU 
Foundations,Docs-Tutorials,testing-a-trading-idea-the-trigger-stage-008-tutorial-step-right-out-of-the-box.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Testing/Testing-a-Trading-Idea-The-Trigger-Stage/testing-a-trading-idea-the-trigger-stage-008-tutorial-step-right-out-of-the-box.json,Tutorial Step - Right Out of the Box!,83,none,Testing a Trading Idea - The Trigger Stage,8,DE RU TR 
Foundations,Docs-Tutorials,testing-a-trading-idea-the-trigger-stage-035-tutorial-step-lets-see-what-weve-got.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Testing/Testing-a-Trading-Idea-The-Trigger-Stage/testing-a-trading-idea-the-trigger-stage-035-tutorial-step-lets-see-what-weve-got.json,Tutorial Step - Let's See What We've Got!,92,none,Testing a Trading Idea - The Trigger Stage,35,TR RU 
Foundations,Docs-Tutorials,testing-a-trading-idea-the-trigger-stage-024-tutorial-step-we-have-our-conditions.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Testing/Testing-a-Trading-Idea-The-Trigger-Stage/testing-a-trading-idea-the-trigger-stage-024-tutorial-step-we-have-our-conditions.json,Tutorial Step - We Have Our Conditions!,67,none,Testing a Trading Idea - The Trigger Stage,24,DE RU TR 
Foundations,Docs-Tutorials,testing-a-trading-idea-the-trigger-stage-004-tutorial-step-do-you-have-the-data.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Testing/Testing-a-Trading-Idea-The-Trigger-Stage/testing-a-trading-idea-the-trigger-stage-004-tutorial-step-do-you-have-the-data.json,Tutorial Step - Do You Have The Data?,80,none,Testing a Trading Idea - The Trigger Stage,4,DE RU TR 
Foundations,Docs-Tutorials,testing-a-trading-idea-the-trigger-stage-062-tutorial-step-lets-define-it.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Testing/Testing-a-Trading-Idea-The-Trigger-Stage/testing-a-trading-idea-the-trigger-stage-062-tutorial-step-lets-define-it.json,Tutorial Step - Let's Define It!,35,none,Testing a Trading Idea - The Trigger Stage,62,DE TR RU 
Foundations,Docs-Tutorials,testing-a-trading-idea-the-trigger-stage-073-tutorial-step-target-rate-error.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Testing/Testing-a-Trading-Idea-The-Trigger-Stage/testing-a-trading-idea-the-trigger-stage-073-tutorial-step-target-rate-error.json,Tutorial Step - Target Rate Error,98,none,Testing a Trading Idea - The Trigger Stage,73,DE TR RU 
Foundations,Docs-Tutorials,testing-a-trading-idea-the-trigger-stage-001-testing-a-trading-idea-the-trigger-stage-tutorial.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Testing/Testing-a-Trading-Idea-The-Trigger-Stage/testing-a-trading-idea-the-trigger-stage-001-testing-a-trading-idea-the-trigger-stage-tutorial.json,Testing a Trading Idea - The Trigger Stage Tutorial,34,none,Testing a Trading Idea - The Trigger Stage,1,RU 
Foundations,Docs-Tutorials,testing-a-trading-idea-the-trigger-stage-006-tutorial-step-lets-start-with-the-basics.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Testing/Testing-a-Trading-Idea-The-Trigger-Stage/testing-a-trading-idea-the-trigger-stage-006-tutorial-step-lets-start-with-the-basics.json,Tutorial Step - Let's Start With the Basics!,83,none,Testing a Trading Idea - The Trigger Stage,6,DE RU TR 
Foundations,Docs-Tutorials,testing-a-trading-idea-the-trigger-stage-056-tutorial-step-free-as-a-bird.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Testing/Testing-a-Trading-Idea-The-Trigger-Stage/testing-a-trading-idea-the-trigger-stage-056-tutorial-step-free-as-a-bird.json,Tutorial Step - Free as a Bird,91,none,Testing a Trading Idea - The Trigger Stage,56,DE TR RU 
Foundations,Docs-Tutorials,testing-a-trading-idea-the-trigger-stage-012-tutorial-step-situations-conditions-and-formulas-in-superalgos.json,Projects/Foundations/Schemas/Docs-Tutorials/T/Testing/Testing-a-Trading-Idea-The-Trigger-Stage/testing-a-trading-idea-the-trigger-stage-012-tutorial-step-situations-conditions-and-formulas-in-superalgos.json,"Tutorial Step - Situations, Conditions, and Formulas in Superalgos",76,none,Testing a Trading Idea - The Trigger Stage,12,DE RU TR 
